Position,Track Name,Artist,Streams,date,region,spotify_id
1,Despacito - Remix,Luis Fonsi,12988091,2017-06-02--2017-06-09,us,5CtI0qwDJkDQGwXD1H1cLb
2,HUMBLE.,Kendrick Lamar,12877155,2017-06-02--2017-06-09,us,7KXjTSCq5nL1LoYtL7XAwS
3,I'm the One,DJ Khaled,10994393,2017-06-02--2017-06-09,us,72Q0FQQo32KJloivv5xge2
4,XO TOUR Llif3,Lil Uzi Vert,10967490,2017-06-02--2017-06-09,us,2eMwDehkIC1j68U6FA3Eiq
5,Congratulations,Post Malone,7883648,2017-06-02--2017-06-09,us,3a1lNhkSLSkpJE4MSHpDu9
6,Mask Off,Future,7363960,2017-06-02--2017-06-09,us,3rOSwuTsUlJp0Pu0MkN8r8
7,Unforgettable,French Montana,7265405,2017-06-02--2017-06-09,us,1F2HXIJrE2Xn81OzT2zZvW
8,DNA.,Kendrick Lamar,6744161,2017-06-02--2017-06-09,us,6HZILIRieu8S0iqY8kIKhj
9,Location,Khalid,6049023,2017-06-02--2017-06-09,us,152lZdxL1OR0ZMW6KquMif
10,Redbone,Childish Gambino,5931009,2017-06-02--2017-06-09,us,3kxfsdsCpFgN412fpnW85Y
11,1-800-273-8255,Logic,5857001,2017-06-02--2017-06-09,us,5tz69p7tJuGPeMGwNTxYuV
12,Now Or Never,Halsey,5443357,2017-06-02--2017-06-09,us,7i2DJ88J7jQ8K7zqFX2fW8
13,That's What I Like,Bruno Mars,5424518,2017-06-02--2017-06-09,us,0KKkJNfGyhkQ5aFogxQAPU
14,Stay (with Alessia Cara),Zedd,5397863,2017-06-02--2017-06-09,us,0dA2Mk56wEzDgegdC6R17g
15,iSpy (feat. Lil Yachty),KYLE,5122435,2017-06-02--2017-06-09,us,2EEeOnHehOozLq4aS0n6SL
16,goosebumps,Travis Scott,5060196,2017-06-02--2017-06-09,us,6gBFPUFcJLzWGx4lenP6h2
17,Magnolia,Playboi Carti,5048202,2017-06-02--2017-06-09,us,1e1JKLEDKP7hEQzJfNAgPl
18,LOVE. FEAT. ZACARI.,Kendrick Lamar,4976369,2017-06-02--2017-06-09,us,6PGoSes0D9eUDeeAafB2As
19,Passionfruit,Drake,4842442,2017-06-02--2017-06-09,us,7hDc8b7IXETo14hHIHdnhd
20,Shape of You,Ed Sheeran,4723231,2017-06-02--2017-06-09,us,7qiZfU4dY1lWllzX7mPBI3
21,Malibu,Miley Cyrus,4722505,2017-06-02--2017-06-09,us,2habSXqcJGExM6JJyskY7O
22,Attention,Charlie Puth,4678994,2017-06-02--2017-06-09,us,4iLqG9SeJSnt0cSPICSjxv
23,Body Like A Back Road,Sam Hunt,4604039,2017-06-02--2017-06-09,us,7mldq42yDuxiUNn08nvzHO
24,Slide (feat. Frank Ocean & Migos),Calvin Harris,4495414,2017-06-02--2017-06-09,us,6gpcs5eMhJwax4mIfKDYQk
25,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4407990,2017-06-02--2017-06-09,us,3LnOF5n1GOs01siYZXzS3p
26,Strip That Down,Liam Payne,4359912,2017-06-02--2017-06-09,us,6EpRaXYhGOB3fj4V2uDkMJ
27,Portland,Drake,4355751,2017-06-02--2017-06-09,us,2bjwRfXMk4uRgOD9IBYl9h
28,Slippery (feat. Gucci Mane),Migos,4338122,2017-06-02--2017-06-09,us,6p8NuHm8uCGnn2Dtbtf7zE
29,Bad Liar,Selena Gomez,4044581,2017-06-02--2017-06-09,us,1sCxVKWImDZSZKvG0U9B23
30,Tunnel Vision,Kodak Black,3940187,2017-06-02--2017-06-09,us,4Q3N4Ct4zCuIHuZ65E3BD4
31,There's Nothing Holdin' Me Back,Shawn Mendes,3911561,2017-06-02--2017-06-09,us,79cuOz3SPQTuFrp8WgftAu
32,There for You,Martin Garrix,3815146,2017-06-02--2017-06-09,us,6jA8HL9i4QGzsj6fjoxp8Y
33,Thunder,Imagine Dragons,3801072,2017-06-02--2017-06-09,us,56lBX2WHqfGuoeZxZvUnVj
34,Issues,Julia Michaels,3659877,2017-06-02--2017-06-09,us,1sXUWdKx03aP9Gmzft58rt
35,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3651785,2017-06-02--2017-06-09,us,6SwRhMLwNqEi6alNPVG00n
36,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,3643023,2017-06-02--2017-06-09,us,3Ytr1SUCUi6J3L9dRFx5iH
37,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,3617640,2017-06-02--2017-06-09,us,6kex4EBAj0WHXDKZMEJaaF
38,Something Just Like This,The Chainsmokers,3616509,2017-06-02--2017-06-09,us,6RUKPb4LETWmmr3iAEQktW
39,do re mi,blackbear,3611943,2017-06-02--2017-06-09,us,6CUBgX8bXC5YQCkdgRHqyg
40,Slow Hands,Niall Horan,3556664,2017-06-02--2017-06-09,us,167NczpNbRF7oWakJaY3Hh
41,Sign of the Times,Harry Styles,3540850,2017-06-02--2017-06-09,us,5Ohxk2dO5COHF1krpoPigN
42,Bounce Back,Big Sean,3529750,2017-06-02--2017-06-09,us,0SGkqnVQo9KPytSri1H6cF
43,Despacito (Featuring Daddy Yankee),Luis Fonsi,3477050,2017-06-02--2017-06-09,us,4aWmUDTfIPGksMNLV2rQP2
44,Rollin (feat. Future & Khalid),Calvin Harris,3438314,2017-06-02--2017-06-09,us,3FDrI0FLKzrYQiWxPhqV2W
45,It Ain't Me (with Selena Gomez),Kygo,3435636,2017-06-02--2017-06-09,us,3eR23VReFzcdmS7TYCrhCe
46,Gyalchester,Drake,3432728,2017-06-02--2017-06-09,us,6UjfByV1lDLW0SOVQA4NAi
47,Look At Me!,XXXTENTACION,3371651,2017-06-02--2017-06-09,us,4ARPvK8DHLwt4oX65ZAFMw
48,Mask Off - Remix,Future,3306816,2017-06-02--2017-06-09,us,6DB2KOEwHnjkgEnBt5SdeJ
49,T-Shirt,Migos,3283056,2017-06-02--2017-06-09,us,7KOlJ92bu51cltsD9KU5I7
50,Down,Fifth Harmony,3097958,2017-06-02--2017-06-09,us,7LEydI5NfjY6mZfKwYIptZ
51,Bad and Boujee (feat. Lil Uzi Vert),Migos,3070585,2017-06-02--2017-06-09,us,4Km5HrUvYTaSUfiSGPJeQR
52,Believer,Imagine Dragons,2983950,2017-06-02--2017-06-09,us,6VRghJeP6I0w1KxkdWFfIh
53,BUTTERFLY EFFECT,Travis Scott,2979783,2017-06-02--2017-06-09,us,1yxgsra98r3qAtxqiGZPiX
54,ELEMENT.,Kendrick Lamar,2881702,2017-06-02--2017-06-09,us,1EaKU4dMbesXXd3BrLCtYG
55,4 AM,2 Chainz,2866748,2017-06-02--2017-06-09,us,4r4PJQBHAE0bIKCjunhTgd
56,Swang,Rae Sremmurd,2783260,2017-06-02--2017-06-09,us,6mapJIPnQ23RTAevUoE0DL
57,Crying in the Club,Camila Cabello,2736367,2017-06-02--2017-06-09,us,1SJtlNRJDeYHioymcvsqev
58,No Promises (feat. Demi Lovato),Cheat Codes,2711513,2017-06-02--2017-06-09,us,1louJpMmzEicAn7lzDalPW
59,wokeuplikethis*,Playboi Carti,2675545,2017-06-02--2017-06-09,us,59J5nzL1KniFHnU120dQzt
60,Fake Love,Drake,2665268,2017-06-02--2017-06-09,us,343YBumqHu19cGoGARUTsd
61,Say You Won't Let Go,James Arthur,2620629,2017-06-02--2017-06-09,us,5uCax9HTNlzGybIStD3vDh
62,The Cure,Lady Gaga,2615538,2017-06-02--2017-06-09,us,51PIvodunv6NmX5250zxAh
63,First Time,Kygo,2559081,2017-06-02--2017-06-09,us,2Gl0FzuLxflY6nPifJp5Dr
64,To the Max,DJ Khaled,2484009,2017-06-02--2017-06-09,us,3pC1ILr9KzmQLMe8Kn5QBG
65,Most Girls,Hailee Steinfeld,2470932,2017-06-02--2017-06-09,us,2mfUa8bLs2s5N4VaqJZ4lZ
66,Closer,The Chainsmokers,2400823,2017-06-02--2017-06-09,us,7BKLCZ1jbUBVqRi2FVlTVw
67,Strangers,Halsey,2398941,2017-06-02--2017-06-09,us,11EDhDAVDtGPoSar6ootYA
68,Rolex,Ayo & Teo,2366880,2017-06-02--2017-06-09,us,0pSBuHjILhNEo55xK1zrRt
69,Symphony (feat. Zara Larsson),Clean Bandit,2294134,2017-06-02--2017-06-09,us,1x5sYLZiu9r5E43kMlt9f8
70,Selfish (feat. Rihanna),Future,2264720,2017-06-02--2017-06-09,us,2Ce5IyMlVRVvN997ZJjJJA
71,Broccoli (feat. Lil Yachty),DRAM,2263127,2017-06-02--2017-06-09,us,7yyRTcZmCiyzzJlNzGC9Ol
72,Bad At Love,Halsey,2200828,2017-06-02--2017-06-09,us,7y9iMe8SOB6z3NoHE2OfXl
73,Starboy,The Weeknd,2199501,2017-06-02--2017-06-09,us,5aAx2yezTd8zXrkmtKl66Z
74,Met Gala (feat. Offset),Gucci Mane,2196862,2017-06-02--2017-06-09,us,2XaInsPPUkZRkY4uFJ3AHK
75,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,2112853,2017-06-02--2017-06-09,us,1NDxZ7cFAo481dtYWdrUnR
76,The Night We Met,Lord Huron,2090981,2017-06-02--2017-06-09,us,6mORGLOz79w6VsCRLWYYuK
77,Up,NAV,2077961,2017-06-02--2017-06-09,us,5qbcsZMwL0x46sX7VO37Ye
78,Paris,The Chainsmokers,2070508,2017-06-02--2017-06-09,us,72jbDTw1piOOj770jWNeaG
79,Quit (feat. Ariana Grande),Cashmere Cat,2050543,2017-06-02--2017-06-09,us,4Q5yMlwAfAoitqg4r9oZHN
80,Mama,Jonas Blue,2019353,2017-06-02--2017-06-09,us,4xlrALxuaCf9yZBHJeTSG6
81,Get Right Witcha,Migos,2006395,2017-06-02--2017-06-09,us,76Y0gxtTxN0FyDCYh5qYQj
82,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1989388,2017-06-02--2017-06-09,us,0v9Wz8o0BT8DU38R4ddjeH
83,Swish Swish,Katy Perry,1984253,2017-06-02--2017-06-09,us,3VRk65lHSwqd90TAkQqhvB
84,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1983473,2017-06-02--2017-06-09,us,3NdDpSvN911VPGivFlV5d0
85,Good Life (with G-Eazy & Kehlani),G-Eazy,1969003,2017-06-02--2017-06-09,us,1Eck97uRMlprKOOJN9oO1E
86,White Iverson,Post Malone,1962951,2017-06-02--2017-06-09,us,6eT7xZZlB2mwyzJ2sUKG6w
87,Hurricane,Luke Combs,1945632,2017-06-02--2017-06-09,us,6xHI9KjUjYT0FPtGO8Mxa1
88,One Dance,Drake,1928409,2017-06-02--2017-06-09,us,1xznGGDReH1oQq0xzbwXa3
89,I Feel It Coming,The Weeknd,1910544,2017-06-02--2017-06-09,us,5GXAXm5YOmYT0kL5jHvYBt
90,Losin Control,Russ,1903422,2017-06-02--2017-06-09,us,4cxMGhkinTocPSVVKWIw0d
91,Caroline,Aminé,1868010,2017-06-02--2017-06-09,us,5GFDrUTLGJix84sNhjCG0g
92,Your Song,Rita Ora,1866907,2017-06-02--2017-06-09,us,4c2W3VKsOFoIg2SFaO6DY5
93,First Day Out,Tee Grizzley,1860999,2017-06-02--2017-06-09,us,3muBQDekYAg7jm6hDu6R0Z
94,Money Longer,Lil Uzi Vert,1859584,2017-06-02--2017-06-09,us,0B8QzDH7YWih85V5SEMnyJ
95,Whatever It Takes,Imagine Dragons,1857637,2017-06-02--2017-06-09,us,4izg6Hydc6XGErWW6nbdsV
96,Run Me Dry,Bryson Tiller,1849600,2017-06-02--2017-06-09,us,5GG3knKdxKWrNboRijxeKF
97,You Was Right,Lil Uzi Vert,1842465,2017-06-02--2017-06-09,us,2ANLarE8yHVsLWW21nj79M
98,pick up the phone,Young Thug,1840473,2017-06-02--2017-06-09,us,20dP2DaMHIAmwWAbp7peSr
99,Myself,NAV,1827917,2017-06-02--2017-06-09,us,05nbZ1xxVNwUTcGwLbp7CN
100,Everybody,Logic,1826917,2017-06-02--2017-06-09,us,7cGFbx7MP0H23iHZTZpqMM
101,No Vacancy,OneRepublic,1817133,2017-06-02--2017-06-09,us,6XOYVSmNDjKUNMXooU4s4z
102,XXX. FEAT. U2.,Kendrick Lamar,1792878,2017-06-02--2017-06-09,us,4iYRa2btalAzPZoSYfROqF
103,From The D To The A (feat. Lil Yachty),Tee Grizzley,1789188,2017-06-02--2017-06-09,us,2NyrXRn4tancYPW6JwtTl2
104,Nights With You,MØ,1780410,2017-06-02--2017-06-09,us,5q5gzmbBS5yQzos2BvVr1t
105,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,1761199,2017-06-02--2017-06-09,us,3GgT5Au03iV45iGfTpzdhu
106,Go Flex,Post Malone,1754039,2017-06-02--2017-06-09,us,5yuShbu70mtHXY0yLzCQLQ
107,X (feat. Future),21 Savage,1742675,2017-06-02--2017-06-09,us,6fwdbPMwP1zVStm8FybmkO
108,24K Magic,Bruno Mars,1722216,2017-06-02--2017-06-09,us,6b8Be6ljOzmkOmFslEb23P
109,PRBLMS,6LACK,1722074,2017-06-02--2017-06-09,us,2wf9bp4MkChojtljddWpbO
110,Neighbors,J. Cole,1705071,2017-06-02--2017-06-09,us,0utlOiJy2weVl9WTkcEWHy
111,Young Dumb & Broke,Khalid,1680623,2017-06-02--2017-06-09,us,5Z3GHaZ6ec9bsiI5BenrbY
112,beibs in the trap,Travis Scott,1664362,2017-06-02--2017-06-09,us,0ESJlaM8CE1jRWaNtwSNj8
113,Moves,Big Sean,1661437,2017-06-02--2017-06-09,us,0Fv5N0cHBsl4bzCbollCAS
114,More Than You Know,Axwell /\ Ingrosso,1656186,2017-06-02--2017-06-09,us,4q8PHoRsPUB52LFylX8Ulz
115,Uh Huh,Julia Michaels,1639244,2017-06-02--2017-06-09,us,0ZExP2I5Ej92PsnG4G1jVG
116,Felices los 4,Maluma,1627701,2017-06-02--2017-06-09,us,0qYTZCo5Bwh1nsUFGZP3zn
117,Whippin (feat. Felix Snow),Kiiara,1620579,2017-06-02--2017-06-09,us,3QWjljChcOMkRDYSzF33Qr
118,Black Beatles,Rae Sremmurd,1619647,2017-06-02--2017-06-09,us,6fujklziTHa8uoM5OQSfIo
119,Perfect Places,Lorde,1615985,2017-06-02--2017-06-09,us,508hbpTQ7wclT2JDpKBUSV
120,Jump Out The Window,Big Sean,1607296,2017-06-02--2017-06-09,us,1jQsKN68yE94tMYml0wHMd
121,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1604423,2017-06-02--2017-06-09,us,3A2OHirUAlQp2x73BJlEDA
122,Low Life,Future,1600995,2017-06-02--2017-06-09,us,7EiZI6JVHllARrX9PUvAdX
123,No Role Modelz,J. Cole,1600858,2017-06-02--2017-06-09,us,62vpWI1CHwFy7tMIcSStl8
124,In Case You Didn't Know,Brett Young,1600178,2017-06-02--2017-06-09,us,10M2Ex445zw585Ducldzkw
125,Eyes Closed,Halsey,1567389,2017-06-02--2017-06-09,us,2WQn7Yvs728KZmmY6tgWqH
126,Starving,Hailee Steinfeld,1551219,2017-06-02--2017-06-09,us,1qOLh0tI7trd1zdDKxYZTe
127,Peek A Boo,Lil Yachty,1544159,2017-06-02--2017-06-09,us,5hx4FpDZOnDVYlyoG3rMks
128,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1524446,2017-06-02--2017-06-09,us,5knuzwU65gJK7IF5yJsuaW
129,What They Want,Russ,1518243,2017-06-02--2017-06-09,us,3pndPhlQWjuSoXhcIIdBjv
130,Everyday We Lit (feat. PnB Rock),YFN Lucci,1514236,2017-06-02--2017-06-09,us,4PzovBqgnSHKd8opsP7IVM
131,YAH.,Kendrick Lamar,1511964,2017-06-02--2017-06-09,us,4BHSjbYylfOH5WAGusDyni
132,Castle on the Hill,Ed Sheeran,1509204,2017-06-02--2017-06-09,us,6PCUP3dWmTjcTtXY02oFdT
133,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,1504194,2017-06-02--2017-06-09,us,3VCYe6mCXebBgcfzaxCVNI
134,Reminding Me,Shawn Hook,1497423,2017-06-02--2017-06-09,us,7DQXiMeLqiQsy1uqHSk0xc
135,Don't,Bryson Tiller,1495265,2017-06-02--2017-06-09,us,3pXF1nA74528Edde4of9CC
136,Galway Girl,Ed Sheeran,1484413,2017-06-02--2017-06-09,us,0afhq8XCExXpqazXczTSve
137,Scared to Be Lonely,Martin Garrix,1472205,2017-06-02--2017-06-09,us,3ebXMykcMXOcLeJ9xZ17XH
138,Teenage Fever,Drake,1465973,2017-06-02--2017-06-09,us,6n3HGiq4v35D6eFOSwqYuo
139,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1459081,2017-06-02--2017-06-09,us,5de7ci7TFqbQ1PFgKAD7MR
140,It's A Vibe,2 Chainz,1455987,2017-06-02--2017-06-09,us,1p5B1jJk75RAblZCTnzUTU
141,Both (feat. Drake),Gucci Mane,1449487,2017-06-02--2017-06-09,us,5tFep7dXGd7vEJ668wTPux
142,Exchange,Bryson Tiller,1447756,2017-06-02--2017-06-09,us,43PuMrRfbyyuz4QpZ3oAwN
143,Don't Let Me Down,The Chainsmokers,1442696,2017-06-02--2017-06-09,us,0QsvXIfqM0zZoerQfsI9lm
144,Skateboard P (feat. Big Sean),MadeinTYO,1430419,2017-06-02--2017-06-09,us,07pJdL0L9XDGW0HBj0rIS2
145,Do Not Disturb,Drake,1423435,2017-06-02--2017-06-09,us,2KvHC9z14GSl4YpkNMX384
146,Patty Cake,Kodak Black,1422572,2017-06-02--2017-06-09,us,0bXFIF7iL17TYLyx8JHziM
147,Love On The Brain,Rihanna,1412980,2017-06-02--2017-06-09,us,2aksifNn5ph8igDOkPBA02
148,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,1411576,2017-06-02--2017-06-09,us,5uDASfU19gDxSjW8cnCaBp
149,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,1401022,2017-06-02--2017-06-09,us,6Pw3Gvw4wNMZfTYZa6IQal
150,LUST.,Kendrick Lamar,1387359,2017-06-02--2017-06-09,us,06FCvd7rrRcF3DdvWH5Isp
151,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,1367434,2017-06-02--2017-06-09,us,5hfpu8saHLGedbHRtNCYjm
152,No Heart,21 Savage,1363960,2017-06-02--2017-06-09,us,4gmmRb6bZJffOOiww1JGTO
153,PRIDE.,Kendrick Lamar,1361334,2017-06-02--2017-06-09,us,6IZvVAP7VPPnsGX6bvgkqg
154,The One,The Chainsmokers,1347743,2017-06-02--2017-06-09,us,0wfbD5rAksdXUzRvMfM3x5
155,I Like Me Better,Lauv,1345252,2017-06-02--2017-06-09,us,1wjzFQodRWrPcQ0AnYnvQ9
156,Weak,AJR,1340194,2017-06-02--2017-06-09,us,6OuV4vfyb8v3vGGGksqyKf
157,Selfish,PnB Rock,1340085,2017-06-02--2017-06-09,us,2xbI8Vmyv3TkpTdywpPyNw
158,Free Smoke,Drake,1338615,2017-06-02--2017-06-09,us,05KOgYg8PGeJyyWBPi5ja8
159,Flex Like Ouu,Lil Pump,1322060,2017-06-02--2017-06-09,us,4XF1D03U8LuaLzlCMugIE5
160,Saved,Khalid,1320185,2017-06-02--2017-06-09,us,248OFOZef6ShXv6DGgbnxU
161,"God, Your Mama, And Me",Florida Georgia Line,1314143,2017-06-02--2017-06-09,us,4VFE6ZNqa8jHAmbYICoAFg
162,I'm so Groovy,Future,1310007,2017-06-02--2017-06-09,us,4lozYCMRLtEc46exlhoK2Q
163,FEEL.,Kendrick Lamar,1306882,2017-06-02--2017-06-09,us,2LTlO3NuNVN70lp2ZbVswF
164,Alone,Halsey,1303898,2017-06-02--2017-06-09,us,2Te14aSrBgFj1CE2sBBVMX
165,Candy Paint,Post Malone,1301970,2017-06-02--2017-06-09,us,4wdZdkEugVVorAfzqRqC6N
166,Comin Out Strong (feat. The Weeknd),Future,1297863,2017-06-02--2017-06-09,us,3mRcWCyteY2133a7xVMrYw
167,Bad Things (with Camila Cabello),Machine Gun Kelly,1291859,2017-06-02--2017-06-09,us,1PSBzsahR2AKwLJgx8ehBj
168,Side To Side,Ariana Grande,1288858,2017-06-02--2017-06-09,us,4pLwZjInHj3SimIyN9SnOz
169,Craving You,Thomas Rhett,1281053,2017-06-02--2017-06-09,us,6zLdXcmvIxnAXpz9sXFnIE
170,Party Monster,The Weeknd,1278274,2017-06-02--2017-06-09,us,4F7A0DXBrmUAkp32uenhZt
171,GOD.,Kendrick Lamar,1277797,2017-06-02--2017-06-09,us,5p3NP9mQblDsVJLdfNZJ3I
172,Antidote,Travis Scott,1277590,2017-06-02--2017-06-09,us,1wHZx0LgzFHyeIZkUydNXq
173,Some Way,NAV,1274380,2017-06-02--2017-06-09,us,7zxRMhXxJMQCeDDg0rKAVo
174,What Ifs (feat. Lauren Alaina),Kane Brown,1271757,2017-06-02--2017-06-09,us,7zVCrzzEJU7u24sbJPXA5W
175,Call On Me - Ryan Riback Extended Remix,Starley,1266419,2017-06-02--2017-06-09,us,78rIJddV4X0HkNAInEcYde
176,Reminder,The Weeknd,1263724,2017-06-02--2017-06-09,us,37F0uwRSrdzkBiuj0D5UHI
177,Erase Your Social,Lil Uzi Vert,1257428,2017-06-02--2017-06-09,us,4uhvMW7ly7tJil31YYscAN
178,Heathens,Twenty One Pilots,1256137,2017-06-02--2017-06-09,us,6i0V12jOa3mr6uu4WYhUBr
179,Cold,Maroon 5,1252387,2017-06-02--2017-06-09,us,5NNlUMcOEOdoOIwwaWXv0k
180,Come and See Me (feat. Drake),PARTYNEXTDOOR,1250880,2017-06-02--2017-06-09,us,1wZqJM5FGDEl3FjHDxDyQd
181,Do What I Want,Lil Uzi Vert,1247757,2017-06-02--2017-06-09,us,4IWGnyOHDrVZEtPWfs4s7q
182,Love Galore,SZA,1237503,2017-06-02--2017-06-09,us,1E2ePlJmijVSX0o1G9TFgR
183,Self-Made,Bryson Tiller,1236831,2017-06-02--2017-06-09,us,2rUwQj4SWaP2anuGDtNpYR
184,Panda,Desiigner,1232740,2017-06-02--2017-06-09,us,5OOkp4U9P9oL23maHFHL1h
185,Me You,Russ,1230101,2017-06-02--2017-06-09,us,4f1QbCjIAgQwnf7ms9NXWx
186,"How Far I'll Go - From ""Moana""",Alessia Cara,1228140,2017-06-02--2017-06-09,us,5hYTyyh2odQKphUbMqc5gN
187,Too Many Years,Kodak Black,1215878,2017-06-02--2017-06-09,us,0BU7nIcCZxYSE0hYcc5oZz
188,Needed Me,Rihanna,1210885,2017-06-02--2017-06-09,us,1Tt4sE4pXi57mTD1GCzsqm
189,H.O.L.Y.,Florida Georgia Line,1207722,2017-06-02--2017-06-09,us,0BCy325UZyR9z0t0uxwn2N
190,DEVASTATED,Joey Bada$$,1207143,2017-06-02--2017-06-09,us,4ntsD33Pgsgk8rUyZLLiUV
191,Controlla,Drake,1206290,2017-06-02--2017-06-09,us,6F609ICg9Spjrw1epsAnpa
192,Wyclef Jean,Young Thug,1187849,2017-06-02--2017-06-09,us,55OdqrG8WLmsYyY1jijD9b
193,Small Town Boy,Dustin Lynch,1181624,2017-06-02--2017-06-09,us,045SnNDjOfOLKM5OxARH4g
194,Blem,Drake,1179559,2017-06-02--2017-06-09,us,2XlHu0HcujBCkWMdIAvrqt
195,Sweet Creature,Harry Styles,1177163,2017-06-02--2017-06-09,us,5kRPPEWFJIMox5qIkQkiz5
196,All Night (feat. Knox Fortune),Chance the Rapper,1175292,2017-06-02--2017-06-09,us,60xaS8mYBKUW4VQQ666N0T
197,In the Name of Love,Martin Garrix,1173172,2017-06-02--2017-06-09,us,04DwTuZ2VBdJCCC5TROn7L
198,Sorry,Halsey,1171254,2017-06-02--2017-06-09,us,44n97yHySt0Z9rqPaXgjCK
199,Gassed Up,Nebu Kiniza,1170684,2017-06-02--2017-06-09,us,6JjEVlMkfHWMeYavkEYzNO
200,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1169654,2017-06-02--2017-06-09,us,4dASQiO1Eoo3RJvt74FtXB
1,Despacito - Remix,Luis Fonsi,12593939,2017-06-09--2017-06-16,us,5CtI0qwDJkDQGwXD1H1cLb
2,HUMBLE.,Kendrick Lamar,12205972,2017-06-09--2017-06-16,us,7KXjTSCq5nL1LoYtL7XAwS
3,XO TOUR Llif3,Lil Uzi Vert,11045447,2017-06-09--2017-06-16,us,2eMwDehkIC1j68U6FA3Eiq
4,I'm the One,DJ Khaled,10439685,2017-06-09--2017-06-16,us,72Q0FQQo32KJloivv5xge2
5,Congratulations,Post Malone,8390765,2017-06-09--2017-06-16,us,3a1lNhkSLSkpJE4MSHpDu9
6,Unforgettable,French Montana,7620535,2017-06-09--2017-06-16,us,1F2HXIJrE2Xn81OzT2zZvW
7,Mask Off,Future,7479723,2017-06-09--2017-06-16,us,3rOSwuTsUlJp0Pu0MkN8r8
8,2U (feat. Justin Bieber),David Guetta,6529074,2017-06-09--2017-06-16,us,3A7qX2QjDlPnazUsRk5y0M
9,DNA.,Kendrick Lamar,6362442,2017-06-09--2017-06-16,us,6HZILIRieu8S0iqY8kIKhj
10,Redbone,Childish Gambino,6353251,2017-06-09--2017-06-16,us,3kxfsdsCpFgN412fpnW85Y
11,Location,Khalid,5878111,2017-06-09--2017-06-16,us,152lZdxL1OR0ZMW6KquMif
12,Magnolia,Playboi Carti,5817585,2017-06-09--2017-06-16,us,1e1JKLEDKP7hEQzJfNAgPl
13,1-800-273-8255,Logic,5693647,2017-06-09--2017-06-16,us,5tz69p7tJuGPeMGwNTxYuV
14,That's What I Like,Bruno Mars,5196034,2017-06-09--2017-06-16,us,0KKkJNfGyhkQ5aFogxQAPU
15,Stay (with Alessia Cara),Zedd,5182824,2017-06-09--2017-06-16,us,0dA2Mk56wEzDgegdC6R17g
16,Now Or Never,Halsey,4896951,2017-06-09--2017-06-16,us,7i2DJ88J7jQ8K7zqFX2fW8
17,goosebumps,Travis Scott,4818121,2017-06-09--2017-06-16,us,6gBFPUFcJLzWGx4lenP6h2
18,iSpy (feat. Lil Yachty),KYLE,4739113,2017-06-09--2017-06-16,us,2EEeOnHehOozLq4aS0n6SL
19,Body Like A Back Road,Sam Hunt,4725253,2017-06-09--2017-06-16,us,7mldq42yDuxiUNn08nvzHO
20,LOVE. FEAT. ZACARI.,Kendrick Lamar,4685806,2017-06-09--2017-06-16,us,6PGoSes0D9eUDeeAafB2As
21,Shape of You,Ed Sheeran,4643200,2017-06-09--2017-06-16,us,7qiZfU4dY1lWllzX7mPBI3
22,Slippery (feat. Gucci Mane),Migos,4617382,2017-06-09--2017-06-16,us,6p8NuHm8uCGnn2Dtbtf7zE
23,Attention,Charlie Puth,4612649,2017-06-09--2017-06-16,us,4iLqG9SeJSnt0cSPICSjxv
24,Passionfruit,Drake,4565170,2017-06-09--2017-06-16,us,7hDc8b7IXETo14hHIHdnhd
25,Strip That Down,Liam Payne,4405055,2017-06-09--2017-06-16,us,6EpRaXYhGOB3fj4V2uDkMJ
26,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4298618,2017-06-09--2017-06-16,us,3LnOF5n1GOs01siYZXzS3p
27,Slide (feat. Frank Ocean & Migos),Calvin Harris,4282714,2017-06-09--2017-06-16,us,6gpcs5eMhJwax4mIfKDYQk
28,Malibu,Miley Cyrus,4179008,2017-06-09--2017-06-16,us,2habSXqcJGExM6JJyskY7O
29,To the Max,DJ Khaled,4104136,2017-06-09--2017-06-16,us,3pC1ILr9KzmQLMe8Kn5QBG
30,Portland,Drake,3954503,2017-06-09--2017-06-16,us,2bjwRfXMk4uRgOD9IBYl9h
